"","TSE_code","year","company","market","TSE_name","TEJ_name2","TEJ_code2","TEJ_name1","TEJ_code1","BTE","CTP_GAAP","CTP_IFRS_CFI","CTP_IFRS_CFO","CTP_IFRS_CFF","PTEBX","EBIT","OERD","OEPRO","NetSales","employee","PB","FA","Land","LandR","GrossSales","TA","TL","INTAN","QUICK","InvIn","InvLoss","OUTINSTI","RELATIN","RELATOUT","FAMILY","FAMILY2"
"99","M1200",2015,"1213 大飲","TSE","食品工業","飲料乳品","M12C","飲料乳品","M12C",4947,NA,0,-3363,0,21458,21470,0,64723,736453,125,1.15,306829,254836,0,736453,843408,164628,0,310.37,0,0,71.97,NA,96,"F","單一家族主導"
"100","M1200",2015,"1215 卜蜂","TSE","食品工業","油脂飼料","M12B","油脂飼料","M12B",191409,NA,0,-212508,0,912495,942894,0,781477,16553896,1627,1.22,3564948,404786,0,16553896,9644227,4459642,15769,49.45,0,0,57.32,NA,0,"F","單一家族主導"
"101","M1200",2015,"1216 統一","TSE","食品工業","飲料乳品","M12C","飲料乳品","M12C",5656195,NA,0,-5756679,0,27249360,29668313,986858,94243220,416151323,92680,3.24,160483756,14682526,0,428209992,398948489,243258752,2769998,53.75,-4451909,0,65.87,NA,81,"A","共治型態"
"102","M1200",2015,"1217 愛之味","TSE","食品工業","罐頭加工","M12A","罐頭加工","M12A",19352,NA,0,1011,0,56977,170783,41259,1078977,4019258,1180,0.81,3360035,1183754,0,4019258,11394737,5300589,32189,48.71,0,21187,23.5,NA,34,"F","單一家族主導"
"103","M1200",2015,"1218 泰山","TSE","食品工業","油脂飼料","M12B","油脂飼料","M12B",-19669,NA,0,-4471,0,104282,176363,0,1024480,8018394,1408,1.25,1978574,1172589,0,8018394,7758985,4349949,50806,102.18,-273815,0,19.05,NA,60,"F","單一家族主導"
"104","M1200",2015,"1219 福壽","TSE","食品工業","油脂飼料","M12B","油脂飼料","M12B",30968,NA,0,-5766,0,93387,111639,29913,476432,9732986,798,1.23,3318159,1435757,0,9732986,7702140,3778175,0,99.6,-23922,0,28.2,NA,17,"F","單一家族主導"
"105","M1200",2015,"1220 台榮","TSE","食品工業","油脂飼料","M12B","油脂飼料","M12B",24140,NA,0,-16642,0,131261,136434,0,120314,3275779,365,0.88,888505,606366,0,3275779,3094716,788302,92,281.78,0,0,32.61,NA,8,"F","單一家族主導"
"106","M1200",2015,"1225 福懋油","TSE","食品工業","油脂飼料","M12B","油脂飼料","M12B",281980,NA,0,-4193,0,873315,918868,23144,360950,10884323,427,1.79,2194376,715940,0,10936318,6645423,3168922,0,133.57,-11357,0,56.32,NA,20,"F","單一家族主導"
"107","M1200",2015,"1227 佳格","TSE","食品工業","其他食品","M12Z","其他食品","M12Z",646084,NA,0,-593660,0,3398551,3421706,102412,3967746,25514586,2790,4.89,3783949,702405,0,25514586,20529274,7025801,166422,143.42,0,0,30.41,NA,11,"F","單一家族主導"
"108","M1200",2015,"1229 聯華","TSE","食品工業","油脂飼料","M12B","油脂飼料","M12B",5444,NA,0,-92940,0,1413438,1454944,26853,299560,5304291,482,0.84,1494643,320959,0,5304291,24499681,4242328,14975,53.93,-1010115,0,55.75,NA,9,"F","單一家族主導"
"109","M1200",2015,"1231 聯華食","TSE","食品工業","其他食品","M12Z","其他食品","M12Z",79075,NA,0,-66004,0,437769,470808,73685,659917,6456465,1272,1.5,2827527,1072434,0,6456465,6480517,3666541,4427,90.02,0,174,40.03,0,0,"F","單一家族主導"
"110","M1200",2015,"1232 大統益","TSE","食品工業","油脂飼料","M12B","油脂飼料","M12B",200591,NA,0,-244023,0,1121889,1123755,4285,407916,17773023,325,3.27,575275,44244,0,17773023,4856678,1150640,1626,197.93,0,0,78.92,NA,12,"A","共治型態"
"111","M1200",2015,"1233 天仁","TSE","食品工業","其他食品","M12Z","其他食品","M12Z",36540,NA,0,-43191,0,245817,246635,3199,840631,2132584,1547,2.25,965045,671908,0,2148682,1987827,534111,5071,110.49,0,1023,41.5,0,7,"F","單一家族主導"
"112","M1200",2015,"1234 黑松","TSE","食品工業","飲料乳品","M12C","飲料乳品","M12C",100942,NA,0,-90201,0,721252,730079,45523,1291430,6360594,1011,0.72,5604356,2981866,0,6508570,22108895,4691649,3394,237.47,-100663,0,49.47,0,0,"F","單一家族主導"
"113","M1200",2015,"1235 興泰","TSE","食品工業","油脂飼料","M12B","油脂飼料","M12B",528,NA,0,-300,0,47465,68537,669,3354,105964,49,0.81,187154,170049,0,107559,2752651,1319259,0,203.03,-29243,0,39.42,NA,0,"F","單一家族主導"
"114","M1200",2015,"1236 宏亞","TSE","食品工業","其他食品","M12Z","其他食品","M12Z",18815,NA,0,-11576,0,120633,124643,0,501519,2317070,1093,1.2,1839289,811362,0,2517478,3413836,1475350,0,77.66,0,0,22.08,0,0,"F","單一家族主導"
"115","M1200",2015,"1256 F-鮮活","TSE","食品工業","飲料乳品","M12C","飲料乳品","M12C",111468,NA,0,-92665,0,319919,329610,29624,149953,2405459,393,4.15,459549,0,0,2434226,1643171,766576,2563,103.21,0,0,11.28,NA,0,"F","單一家族主導"
"116","M1200",2015,"1258 F-其祥","OTC","食品工業","其他食品","M12Z","其他食品","M12Z",31417,NA,0,-21597,0,158362,165036,0,153622,1837201,355,1.91,597737,125284,0,1837201,1562040,786216,0,155.43,0,0,8.33,NA,0,"F","單一家族主導"
"117","M1200",2015,"1264 德麥","OTC","食品工業","其他食品","M12Z","其他食品","M12Z",103757,NA,0,-105625,0,538815,548858,49843,519717,3888905,725,2.81,644894,217150,0,3888905,2947057,664466,4338,237.43,0,731,7.84,NA,3,"F","單一家族主導"
"118","M1200",2015,"1702 南僑","TSE","食品工業","油脂飼料","M12B","油脂飼料","M12B",577080,NA,0,-444452,0,1741041,1891501,139141,2326392,15479543,4131,3.63,8152440,2729884,0,15479543,18399335,12755258,105417,108.31,0,0,51.62,0,0,"F","單一家族主導"
"119","M1200",2015,"1737 臺鹽","TSE","食品工業","機能性食品","M17C2","藥","M17C",50408,NA,0,-37516,0,319338,319342,54112,504358,2761204,487,1.02,2670210,1632601,0,2807687,6851101,990075,11899,483.46,0,2812,48.86,0,0,"G","公股主導"
"120","M1200",2015,"4205 中華食","OTC","食品工業","其他食品","M12Z","其他食品","M12Z",39626,NA,0,-26775,0,221968,223377,0,175369,1306150,262,2.3,677664,471520,0,1306150,1503365,270338,0,364.21,0,0,7.49,NA,0,"F","單一家族主導"
"121","M1200",2015,"4207 環泰","OTC","食品工業","其他食品","M12Z","其他食品","M12Z",18624,NA,0,-12103,0,45625,77010,9313,97119,3322549,532,0.93,1893813,644783,0,3322549,4279295,1987834,6540,106.19,0,6764,31.33,0,0,"F","單一家族主導"
"122","M1200",2015,"4712 南璋","OTC","食品工業","漁業","M99ZA3","其他","M99Z",-14,NA,0,0,0,-119573,-119565,0,7086,1050570,60,1.19,32509,1515,0,1050570,623043,12629,250,3760.52,0,0,17.37,NA,0,"A","共治型態"
"123","M1200",2014,"1201 味全","TSE","食品工業","飲料乳品","M12C","飲料乳品","M12C",147686,NA,0,-407234,0,4168,221911,230998,5473961,25004846,6102,1.61,14514414,4289780,0,25004846,39190068,28101511,81292,25.69,-3808,0,74.5,NA,2,"F","單一家族主導"
"124","M1200",2014,"1203 味王","TSE","食品工業","其他食品","M12Z","其他食品","M12Z",172115,NA,0,-113524,0,533233,559830,6766,680761,6296547,2286,1.33,2963437,1483699,0,6296547,8310551,3160657,93992,105.6,0,38227,65.34,20,0,"F","單一家族主導"
"125","M1200",2014,"1210 大成","TSE","食品工業","油脂飼料","M12B","油脂飼料","M12B",492216,NA,-463724,0,0,1491793,1724177,124847,4562967,91740920,21308,1.47,13384162,1539383,0,91740920,41395137,21450738,147462,64.96,-4096,0,56.05,NA,10,"F","單一家族主導"
"126","M1200",2014,"1213 大飲","TSE","食品工業","飲料乳品","M12C","飲料乳品","M12C",5017,NA,0,-4940,0,16526,16633,0,65396,702122,134,1.65,309353,254836,0,702122,805469,143200,0,324.93,0,0,72.01,NA,96,"F","單一家族主導"
"127","M1200",2014,"1215 卜蜂","TSE","食品工業","油脂飼料","M12B","油脂飼料","M12B",187134,NA,0,-167957,0,995381,1029870,0,796513,17527760,1627,1.17,2928559,283085,0,17527760,9375932,4018506,16941,67.63,0,0,47.45,NA,0,"F","單一家族主導"
"128","M1200",2014,"1216 統一","TSE","食品工業","飲料乳品","M12C","飲料乳品","M12C",4282176,NA,0,-4277865,0,22492523,24874560,1030086,90620968,418326932,92680,2.98,163155211,14461602,0,432152683,398833870,248194737,2865836,58.91,-3671511,0,63.76,NA,78,"A","共治型態"
"129","M1200",2014,"1217 愛之味","TSE","食品工業","罐頭加工","M12A","罐頭加工","M12A",25055,NA,0,-13385,0,-366956,-236388,33824,1e+06,3581672,1180,0.76,4991736,1345516,0,3581672,13673828,7454547,37688,57.51,-16647,0,28.6,NA,37,"F","單一家族主導"
"130","M1200",2014,"1218 泰山","TSE","食品工業","油脂飼料","M12B","油脂飼料","M12B",6908,NA,0,-4048,0,76803,147213,0,1105270,9001125,1428,1.27,2593573,1626751,0,9001125,7775660,4420498,65333,66.2,-284392,0,22.94,NA,66,"F","單一家族主導"
"131","M1200",2014,"1219 福壽","TSE","食品工業","油脂飼料","M12B","油脂飼料","M12B",21229,NA,0,-514,0,147492,163968,25957,431491,10543589,648,1.26,2386157,1434696,0,10543589,6310697,2371051,0,194.78,-26963,0,25.92,NA,21,"F","單一家族主導"
"132","M1200",2014,"1220 台榮","TSE","食品工業","油脂飼料","M12B","油脂飼料","M12B",10303,NA,0,-3282,0,52170,58001,0,129337,3769955,365,0.88,896445,606366,0,3769955,3264991,1048814,194,191.15,0,0,26.48,NA,9,"F","單一家族主導"
"133","M1200",2014,"1225 福懋油","TSE","食品工業","油脂飼料","M12B","油脂飼料","M12B",17833,NA,0,-27228,0,79022,138352,20752,354867,12407408,427,1.78,2462246,715940,0,12436667,6400924,3466482,0,101.04,-18272,0,44.29,NA,22,"F","單一家族主導"
"134","M1200",2014,"1227 佳格","TSE","食品工業","其他食品","M12Z","其他食品","M12Z",479665,NA,0,-366246,0,2570025,2594016,101495,3159721,21800013,2762,4.22,3691574,702405,0,21800013,18141349,6038162,7504,141.51,0,0,31.62,NA,10,"F","單一家族主導"
"135","M1200",2014,"1229 聯華","TSE","食品工業","油脂飼料","M12B","油脂飼料","M12B",79740,NA,0,-44508,0,1768219,1815073,25478,213776,5302422,511,0.81,1490087,320959,0,5302422,25920393,4236525,14975,55.2,-1409172,0,56.23,NA,9,"F","單一家族主導"
"136","M1200",2014,"1231 聯華食","TSE","食品工業","其他食品","M12Z","其他食品","M12Z",41320,NA,0,-33475,0,263750,295857,73951,733781,5893261,1272,1.8,2806294,1063361,0,5893261,6158586,3547744,4301,78.41,0,2278,42.07,NA,0,"F","單一家族主導"
"137","M1200",2014,"1232 大統益","TSE","食品工業","油脂飼料","M12B","油脂飼料","M12B",209235,NA,0,-154382,0,1204164,1207995,3739,404201,21849462,319,3.17,555047,44244,0,21849462,4896510,1319681,1277,168.65,0,0,80.15,NA,11,"A","共治型態"
"138","M1200",2014,"1233 天仁","TSE","食品工業","其他食品","M12Z","其他食品","M12Z",46806,NA,0,-45622,0,278652,279257,1810,834398,2149080,1558,2.98,944409,678908,0,2171442,1984065,531849,6383,115.1,0,0,41.12,0,6,"F","單一家族主導"
"139","M1200",2014,"1234 黑松","TSE","食品工業","飲料乳品","M12C","飲料乳品","M12C",84264,NA,0,-642685,0,479222,490092,45385,1198133,6015394,1011,0.87,6049884,2981866,0,6197999,21481658,4112059,3717,379.08,-80617,0,45.26,0,0,"F","單一家族主導"
"140","M1200",2014,"1235 興泰","TSE","食品工業","油脂飼料","M12B","油脂飼料","M12B",-990,NA,0,-23,0,50459,68993,588,3174,171059,49,1.18,188356,170049,0,172200,2444127,1176185,0,156.36,-72484,0,42.95,NA,0,"F","單一家族主導"
"141","M1200",2014,"1236 宏亞","TSE","食品工業","其他食品","M12Z","其他食品","M12Z",14468,NA,0,-11164,0,181932,188333,0,511740,2371613,1093,1.42,1818597,811187,0,2579660,3182624,1334227,0,83.7,0,0,20.1,0,0,"F","單一家族主導"
"142","M1200",2014,"1256 F-鮮活","TSE","食品工業","飲料乳品","M12C","飲料乳品","M12C",142470,NA,0,-128673,0,386360,389939,17961,108161,2053572,363,6.09,367273,0,0,2069678,1408260,586128,2802,130.43,0,0,13,NA,0,"F","單一家族主導"
"143","M1200",2014,"1258 F-其祥","OTC","食品工業","其他食品","M12Z","其他食品","M12Z",23094,NA,0,-15270,0,115966,120215,0,151850,1309247,368,1.26,314317,64533,0,1309247,913581,246821,0,346.85,0,0,8.25,NA,0,"F","單一家族主導"
"144","M1200",2014,"1264 德麥","OTC","食品工業","其他食品","M12Z","其他食品","M12Z",112316,NA,0,-124247,0,474683,484924,44083,484154,3483483,704,5.22,548774,208501,0,3483483,2358688,688479,4082,172.38,0,1929,6.47,NA,3,"F","單一家族主導"
"145","M1200",2014,"1702 南僑","TSE","食品工業","油脂飼料","M12B","油脂飼料","M12B",569866,NA,0,-441113,0,1578603,1704564,125678,2094263,14831846,4049,3.2,7774260,2699639,0,14831846,16914314,11661736,105417,102.1,0,0,50.17,0,0,"F","單一家族主導"
"146","M1200",2014,"1737 臺鹽","TSE","食品工業","機能性食品","M17C2","藥","M17C",31289,NA,0,-17627,0,245758,245766,56706,539518,2597177,481,0.85,2712906,1632601,0,2643833,6738120,913152,18563,505.93,0,0,49.36,0,0,"G","公股主導"
"147","M1200",2014,"4205 中華食","OTC","食品工業","其他食品","M12Z","其他食品","M12Z",26471,NA,0,-25089,0,164748,166116,0,172896,1232334,252,2.38,544795,332630,0,1232334,1406011,246270,0,350,0,0,7.3,NA,0,"F","單一家族主導"
"148","M1200",2014,"4207 環泰","OTC","食品工業","其他食品","M12Z","其他食品","M12Z",39300,NA,0,-21004,0,124752,159688,8344,109356,3416919,532,1.14,1986727,643983,0,3416919,4333012,1787624,5235,116.15,0,5025,38.04,0,0,"F","單一家族主導"
"149","M1200",2014,"4712 南璋","OTC","食品工業","漁業","M99ZA3","其他","M99Z",17510,NA,0,0,0,-191181,-188860,0,42342,1796348,60,2.35,100844,8407,0,1796348,777350,22620,5873,2473.42,0,0,15.01,0,0,"A","共治型態"
"150","M1200",2013,"1201 味全","TSE","食品工業","飲料乳品","M12C","飲料乳品","M12C",402662,NA,0,-578849,0,1106612,1347802,239724,6618369,29200402,6346,3.19,13489643,4441822,0,29200402,38017850,26489755,113266,37.83,-16891,0,65.59,NA,3,"F","單一家族主導"
"151","M1200",2013,"1203 味王","TSE","食品工業","其他食品","M12Z","其他食品","M12Z",167473,NA,0,-123632,0,530696,560755,6107,621185,5996151,2331,1.45,3004289,1476389,0,5996151,7815837,2918343,105967,82.46,0,1058,65.47,0,0,"F","單一家族主導"
"152","M1200",2013,"1210 大成","TSE","食品工業","油脂飼料","M12B","油脂飼料","M12B",336698,NA,-193969,0,0,2593338,2796196,99166,4554544,90478017,21308,1.18,11815875,1291405,0,90478017,38458006,19669730,139989,69.9,-52462,0,53.75,NA,11,"F","單一家族主導"
"153","M1200",2013,"1213 大飲","TSE","食品工業","飲料乳品","M12C","飲料乳品","M12C",4472,NA,0,-346,0,20906,21026,0,68193,720142,130,1.68,312988,254836,0,720142,806843,156094,0,258.9,0,0,72.01,0,95,"F","單一家族主導"
"154","M1200",2013,"1215 卜蜂","TSE","食品工業","油脂飼料","M12B","油脂飼料","M12B",112842,NA,0,-121595,0,564570,607618,0,834811,18122414,1676,0.77,2731045,283085,0,18122414,9138241,4265636,17430,61.94,0,0,43.81,NA,0,"F","單一家族主導"
"155","M1200",2013,"1216 統一","TSE","食品工業","飲料乳品","M12C","飲料乳品","M12C",4542199,NA,0,-4984577,0,25282161,27364599,955973,90958402,423056211,92680,3.21,147683175,14319915,0,437447167,370203449,232136838,2828190,60.41,-2205913,0,66.59,NA,76,"A","共治型態"
"156","M1200",2013,"1217 愛之味","TSE","食品工業","罐頭加工","M12A","罐頭加工","M12A",4467,NA,0,-14666,0,-55520,106393,45628,1015889,4479802,1180,0.81,4363669,1099004,0,4715228,13860771,7429581,40730,106.45,-1868,0,28.68,NA,36,"F","單一家族主導"
"157","M1200",2013,"1218 泰山","TSE","食品工業","油脂飼料","M12B","油脂飼料","M12B",13789,NA,0,-2106,0,-105538,-38059,0,1157823,9112164,1239,1.43,2610606,1585401,0,9112164,7797250,4490537,61229,98.66,-243874,0,26.06,0,60,"F","單一家族主導"
"158","M1200",2013,"1219 福壽","TSE","食品工業","油脂飼料","M12B","油脂飼料","M12B",-3597,NA,0,-3666,0,20290,37223,21894,389288,10510873,630,1.23,2044477,1282663,0,10510873,5462440,1726564,0,281.76,-17856,0,24.88,1,20,"F","單一家族主導"
"159","M1200",2013,"1220 台榮","TSE","食品工業","油脂飼料","M12B","油脂飼料","M12B",7812,NA,0,-1693,0,48254,51737,0,118244,3535821,365,0.83,910998,606366,0,3561105,3089852,835040,283,252.19,0,0,26.98,NA,9,"F","單一家族主導"
"160","M1200",2013,"1225 福懋油","TSE","食品工業","油脂飼料","M12B","油脂飼料","M12B",25335,NA,0,-10620,0,97969,157818,12903,380483,14209086,445,0.88,2550054,724602,0,14261756,6247014,3550309,0,77.72,-17404,0,41.57,NA,19,"F","單一家族主導"
"161","M1200",2013,"1227 佳格","TSE","食品工業","其他食品","M12Z","其他食品","M12Z",385422,NA,0,-502132,0,2248277,2265927,92822,3106699,20379206,2244,5.74,3085188,702405,0,20379206,15902424,5058180,5288,142.47,0,0,31.68,0,0,"F","單一家族主導"
"162","M1200",2013,"1229 聯華","TSE","食品工業","油脂飼料","M12B","油脂飼料","M12B",53760,NA,0,-101136,0,1376116,1427538,23168,201477,5364070,581,0.79,1820388,320959,0,5364070,25897685,4990376,15055,57.75,-1055205,0,55.36,0,9,"F","單一家族主導"
"163","M1200",2013,"1231 聯華食","TSE","食品工業","其他食品","M12Z","其他食品","M12Z",91698,NA,0,-104858,0,430880,436412,64891,753435,5386837,1272,2.03,2457398,1051565,0,5386837,5453716,2918759,5332,94.1,0,0,45.47,0,0,"F","單一家族主導"
"164","M1200",2013,"1232 大統益","TSE","食品工業","油脂飼料","M12B","油脂飼料","M12B",138550,NA,0,-103185,0,852218,855921,3666,362304,20047360,308,3.13,595736,44244,0,20047360,4211949,1025069,2471,258,0,0,81,NA,12,"A","共治型態"
"165","M1200",2013,"1233 天仁","TSE","食品工業","其他食品","M12Z","其他食品","M12Z",47115,NA,0,-46963,0,277692,278183,1629,814124,2076258,1525,2.91,954706,676887,0,2090845,2036796,561873,6453,115.69,0,0,42.58,NA,7,"F","單一家族主導"
"166","M1200",2013,"1234 黑松","TSE","食品工業","飲料乳品","M12C","飲料乳品","M12C",663292,NA,0,-113815,0,975411,988495,41430,1130880,6537718,975,0.79,3906100,2981866,0,6659503,22313949,4538818,2880,339.5,-91562,0,43.17,0,0,"F","單一家族主導"
"167","M1200",2013,"1235 興泰","TSE","食品工業","油脂飼料","M12B","油脂飼料","M12B",2676,NA,0,-1680,0,-43348,-29902,579,5297,249386,49,1.64,196710,170049,0,249386,1691856,825669,0,146.52,0,18458,51.95,NA,0,"F","單一家族主導"
"168","M1200",2013,"1236 宏亞","TSE","食品工業","其他食品","M12Z","其他食品","M12Z",20250,NA,0,-18892,0,156418,164421,0,518431,2685119,1093,1.84,1699280,784909,0,2889600,2899162,1343731,0,83.45,0,0,25.08,0,0,"F","單一家族主導"
"169","M1200",2013,"1256 F-鮮活","TSE","食品工業","飲料乳品","M12C","飲料乳品","M12C",102261,NA,0,-80586,0,319013,321046,12860,79458,1729641,288,6.06,284158,0,0,1743004,1038497,398639,2440,144.64,0,0,12.19,NA,0,"F","單一家族主導"
"170","M1200",2013,"1258 F-其祥","OTC","食品工業","其他食品","M12Z","其他食品","M12Z",15547,NA,0,-12271,0,73324,76732,0,136438,1259014,359,1.64,260183,63042,0,1259014,814713,225129,0,252.98,0,0,7.96,NA,0,"F","單一家族主導"
"171","M1200",2013,"1702 南僑","TSE","食品工業","油脂飼料","M12B","油脂飼料","M12B",428551,NA,0,-359792,0,1328097,1422144,110587,1838043,13426115,3782,3,6353212,2110676,0,13426115,13258551,8630899,105417,84.84,0,0,30.79,0,0,"F","單一家族主導"
